asin,name,date,rating,review
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/8/2020,5,"It's dark, bitter but that's what the product is all about. Though it took almost 1 week for delivery, the chocolate didn't melt luckily. Good packaging by the seller.I fell the chocolate is not made with the finest of cocoa seeds. But I like it."
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/2/2020,5,Bitterresssssssstttt of all...Tastes bitter. No sugarhaving a piece of it. I ordered 4. Will finish it in 4 months time.Eat it as a medicine. Only for dark chocolate loversLots of minerals in it.Good source of antioxidants. Lowers bad cholesterols. Numerous benefits Google it friends.Good for heart and high BP and diebetic patients. I give it to my father (60) also.May work as an antidepressant too.Not a sweetner. But  a nutrient rich food.First 2-3 days it was difficult to eat but now its good. After all health is wealth.Great work Amul #FIT INDIA MOVEMENTDo not discontinue production this chocolate AMUL like you did for 90% cocoa. Retain this as your permanent product. Please give micronutrients information also in the chocolate.
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/4/2020,5,All the chocolate lovers will love this chocolate! (P.S. I said chocolate lovers not sugar lovers.). It's absolutely one of the best dark chocolates in India. You can go for it only if you are a die hard fan of cocoa! Order delivered was absolutely fresh and was in the finest state.
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/1/2020,5,"Chocolate didn't melt in transit to Bhubaneswar( doesn't melt in transit to Bengaluru either).I love dark chocolate and can eat comfortably till Amul 90%, so wanted to try the ultimate 99% but found it a little too bitter for my taste so now I use it to make hot chocolate and it tastes much better than Hershey's. Just chop this chocolate into small pieces and stir it in your milk!"
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,7/9/2020,5,"Bitter is a very silple word, need some terrible word to describe this, i don't think i can go beyond 70% cocao... now i don't know what i will do with two bars.... on a lighter note: guys think twice before ordering, this is some 3rd degree torture not for general public use, might help military to torture terrorists. If i was a terrorist i would speak out everything after eating this in return of sugar..Jokes apart guys this is best and cheapest you can get, well done,  amul really the taste of india ❤❤❤"
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/24/2020,5,"It's DARK AND BITTER, so if you're one of those sweet suger filled fake chocolate lovers, than this is out of your league, stick to your sugar candies.It's extremely hard to find anything this dark in India and even if there are, they're extremely pricy cause of low quantity production. Thanks to AMUL, now we have true dark chocolate at affordable price.NB: Loving the texture and feel of the chocolate. I'm really happy.Update: Finished 4 packs in less than 13 days. Ordered another 4. I just love the texture of the chocolate in my mouth. Truly in love ❤️"
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/30/2020,5,It's literally heavenly feeling to taste this chocolate. The chocolate is bitter to the core. It has no added suger. Sugery chocolate/fake chocolate lovers won't like it. It's for those people who has developed taste for cocoa/cacao over the period of time. It's made for chocolate connoisseur. Price is very less when compare to other brands in market. Plus Amul is well-known brand itself. Packaging was nice.
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,6/26/2020,5,"I simply love this pure cocoa taste....not sure if people consider this bitter, I personally do not feel so, may be very mildly. But the cocoa taste, flavor indeed feels great.I had earlier tasted upto 90% dark among the Amul chocolates (& of course couple of other makes including Lindt). In fact I have graduated in darkness with Amul's progression in a way starting at 55% then 75, 90 and now 99% - in fact love the whole range by Amul. As long as this range is available I will never have to look beyond for Dark chocolates. Thanks Amul. In fact on an earlier occasion I had purchased 99% dark of some other make and did not like the flavor at all - strangely it had kind of a sourish smell and so far a bit hesitant with this item as well at first.Another thing the chocolates were delivered superbly packaged - thanks to the seller. Had a carton box outside and inside of it the chocolate packs had a layer of some kind of gel filled plastic bags to keep the chocolates at non melting temperature....pretty cool - so no melting problem or anything for me.So this would be my daily dose of dark chocolate from now on like a cube (or sometimes two) after each meal - enjoyable in taste, and so sugar, no guilt!!"
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/28/2020,4,"So basically, this is not the chocolate for everyone. At first when I tasted it, I badly regretted buying it. It tasted nowhere near the chocolate you would find in the market. There isn't even the slightest hint of any kind of sweetness in it and most people would find it gross. But the more I ate it, the more I could feel it's richness and realised how decadent it is. It's not a chocolate, it's THE chocolate."
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/25/2020,5,"Amul 99% cacao is the best dark/bitter chocolate available in India... excellent innovation by Amul. I may tell that I am not endorsing Amul or any other brand...just my own opinions. It has been proven that cacao is one of the healthiest superfoods on earth with amazing health benefits. It's full of antioxidants & flavonoids which increase lifespan. It's one of the highest sources of nitric oxide which dilates/widens & relaxes blood vessels of the body by reducing blockages, thereby supporting heart & brain health. Cacao is also anti inflammatory and anti carcinogenic, thus reduces cancer risk. Moreover, cacao is a natural blood thinner, so can prevent blood clots, reduce blood cholesterol & blood sugar and lower blood pressure. Overall Amul dark cacao chocolate has enormous health benefits...so we must be thankful to Amul for making such an awesome health food. Please ignore the negative and one star rated reviews as those people are ignorant and lack awareness. Requesting all the sugar lovers...please don't defame such a nice and healthy product by giving negative ratings and one star. I pity those innocent sweet toothed people which focus on tongue taste rather than general health. Again, I am not promoting Amul company or a representative of the same, these are my personal views & experience. Those who want to enhance quality of life and reduce onset of lifestyle/genetic diseases like cancer, diabetes, hypertension, stroke, heart attacks, cardiac arrest, etc must not think twice...just purchase the stuff & enjoy. Infact, Amul 99% Cacao Chocolate is a heavenly bliss with irresistible taste. It is indeed Delightful & Ambrosial. I am giving a five star rating to this authentic product...if there were 10 stars, I would have given full 10/10. Lastly, thanks to Amul & Amazon, too for providing such a nice superfood at my doorstep."
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,1/8/2020,5,"It's dark, bitter but that's what the product is all about. Though it took almost 1 week for delivery, the chocolate didn't melt luckily. Good packaging by the seller.I fell the chocolate is not made with the finest of cocoa seeds. But I like it."
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,7/19/2019,5,"Amul all the way I don't think it needs a review the name speaks for itself.. And Amazon, as usual, was good and prompt in services"
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,6/3/2018,5,Delivered in cold box! Bravo.
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,3/24/2018,4,"Taste is better than competitors.  My kids love it more than Britannia , GO cheese and Milky mist."
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,10/9/2019,5,"Amul's famous slogan, and ofcourse my favourite too...""Utterly Butterly Delicious AMUL"""
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,5/29/2019,4,Good quality. Rates should be 30% less.
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,3/7/2018,5,Another amazing product from amul and amazing delivery by amazon now delivery team
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,3/2/2020,5,Nice flavor and melts easily .. perfect slices for making pizza
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,6/29/2019,4,Okay product. Nothing special. Normal.
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,10/5/2020,4,Good for quick breakfast with bread
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,1/29/2019,5,Tasty
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,7/19/2019,5,"Amul all the way I don't think it needs a review the name speaks for itself.. And Amazon, as usual, was good and prompt in services"
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,6/3/2018,5,Delivered in cold box! Bravo.
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,3/24/2018,4,"Taste is better than competitors.  My kids love it more than Britannia , GO cheese and Milky mist."
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,10/9/2019,5,"Amul's famous slogan, and ofcourse my favourite too...""Utterly Butterly Delicious AMUL"""
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,5/29/2019,4,Good quality. Rates should be 30% less.
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,3/7/2018,5,Another amazing product from amul and amazing delivery by amazon now delivery team
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,3/2/2020,5,Nice flavor and melts easily .. perfect slices for making pizza
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,6/29/2019,4,Okay product. Nothing special. Normal.
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,10/5/2020,4,Good for quick breakfast with bread
B0832PGNNH,Amul-Cheese-Slices-200g-Pack,1/29/2019,5,Tasty
B018E0GEAM,Amul-Fresh-Cream-250ml,3/3/2020,1,I ordered amul fresh creme it was just look like this when I opened the package I didn't even used it once ...so regretful for buying this product
B018E0GEAM,Amul-Fresh-Cream-250ml,1/13/2019,5,"The cream is of good quality. See the fat percentage to choose cream for the type of cooking you need it for. This is good for everyday use. A tip to ensure it lasts mire than 2 days is to keep it right in front of the fridge cooling vent, this helps it last for a week or so. Freezing doesn't help, it changes the taste and texture."
B018E0GEAM,Amul-Fresh-Cream-250ml,11/14/2018,4,General product but do check the manufacturing & expiry dates.
B018E0GEAM,Amul-Fresh-Cream-250ml,9/30/2020,3,"It is good for other dishes but not for whipped cream icing,I tried it for icing and as it is not a nondairy cream it had very little fat and thickness and more of liquidy milk which made the consistency wattery and think,Otherwise it is great for other dishes,for icing non-dairy whipped cream would be better"
B018E0GEAM,Amul-Fresh-Cream-250ml,9/11/2020,5,"I tried making whipping cream with it and it really turned out well, used it for cake decoration and  it turned out really well 👌🏻😊"
B018E0GEAM,Amul-Fresh-Cream-250ml,11/11/2019,5,It is very good product to add creaminess and texture to add to dishes. The taste is very nice.
B018E0GEAM,Amul-Fresh-Cream-250ml,9/22/2020,3,Whilst initially the cream is thick.  Subsequently the content starts thinning out into thick milk like.  Guess if it comes I. Tins like other oversea product it might have better consistency.  Surely Thant would be at a higher price.
B018E0GEAM,Amul-Fresh-Cream-250ml,10/21/2018,4,Good and Tasty
B018E0GEAM,Amul-Fresh-Cream-250ml,7/14/2019,5,Best
B018E0GEAM,Amul-Fresh-Cream-250ml,8/20/2019,5,Cool packaging and fresh product.
B018E0GEAM,Amul-Fresh-Cream-250ml,3/3/2020,1,I ordered amul fresh creme it was just look like this when I opened the package I didn't even used it once ...so regretful for buying this product
B018E0GEAM,Amul-Fresh-Cream-250ml,1/13/2019,5,"The cream is of good quality. See the fat percentage to choose cream for the type of cooking you need it for. This is good for everyday use. A tip to ensure it lasts mire than 2 days is to keep it right in front of the fridge cooling vent, this helps it last for a week or so. Freezing doesn't help, it changes the taste and texture."
B018E0GEAM,Amul-Fresh-Cream-250ml,11/14/2018,4,General product but do check the manufacturing & expiry dates.
B018E0GEAM,Amul-Fresh-Cream-250ml,9/30/2020,3,"It is good for other dishes but not for whipped cream icing,I tried it for icing and as it is not a nondairy cream it had very little fat and thickness and more of liquidy milk which made the consistency wattery and think,Otherwise it is great for other dishes,for icing non-dairy whipped cream would be better"
B018E0GEAM,Amul-Fresh-Cream-250ml,9/11/2020,5,"I tried making whipping cream with it and it really turned out well, used it for cake decoration and  it turned out really well 👌🏻😊"
B018E0GEAM,Amul-Fresh-Cream-250ml,11/11/2019,5,It is very good product to add creaminess and texture to add to dishes. The taste is very nice.
